0.25,0.317808904847,1.45200252956,0.285881020338,-10.1958545527,1.86943069607
0.25,0.324019430231,1.45054601606,0.284263800124,-10.2060923526,1.90202469579
0.25,0.33900112516,1.44702284575,0.28029962607,-10.2309418577,1.98000189166
0.25,0.368258175252,1.44013537028,0.272325381814,-10.2798715365,2.12971056739
0.25,0.416857739992,1.42882244965,0.258516233874,-10.3612639942,2.37136629817
0.25,0.488449476616,1.41286926162,0.237263381198,-10.4782565548,2.71335290997
0.25,0.565153031816,1.3972018298,0.213803007514,-10.5957538029,3.06491624012
0.25,0.57537974254,1.39524341275,0.210647218213,-10.6106264085,3.11085802852
0.25,0.598211288498,1.39098875232,0.203590870179,-10.6430814605,3.21276397891
0.25,0.640604971015,1.38352960824,0.190476571281,-10.7004624357,3.39987475806
0.25,0.709503055804,1.37265570651,0.169254068712,-10.7852293415,3.69959035799
0.25,0.812089714802,1.35932244376,0.138272111229,-10.8910190291,4.14075810824
0.3,0.178717080709,1.71287548719,0.407407139927,-8.06681294983,1.09098048535
0.3,0.182393892662,1.71149445045,0.406580363302,-8.0733222114,1.11220620626
0.3,0.191723483574,1.70791784061,0.40442506565,-8.09022883477,1.16577418878
0.3,0.210559484639,1.7004107344,0.399833529975,-8.12594620935,1.27263424941
0.3,0.2423072845,1.68705784075,0.391429792323,-8.1902622588,1.44876012642
0.3,0.288763511972,1.66649658711,0.37784873674,-8.29131380672,1.69742643253
0.3,0.317808904847,1.65335211327,0.368720108766,-8.35723137897,1.84755873479
0.3,0.323443936504,1.65079526844,0.366900853461,-8.37017553035,1.87622579244
0.3,0.335708100466,1.6452336963,0.362892381302,-8.39847019458,1.93811415917
0.3,0.357850982724,1.63523159261,0.35549930596,-8.44984051431,2.04815211417
0.3,0.392512519097,1.61978619735,0.343583166152,-8.53041357195,2.21622120468
0.3,0.441277243745,1.59876854373,0.326274634176,-8.64255568182,2.44477974546
0.3,0.504835204662,1.57308605144,0.303095629552,-8.7836556359,2.73071242672
0.3,0.565153031816,1.55082815027,0.28077249276,-8.90972101529,2.99185259207
0.3,0.574519712351,1.54756779433,0.277294994834,-8.92849167069,3.03166119644
0.3,0.593495337273,1.54112692284,0.270249046822,-8.96580674617,3.11177296141
0.3,0.626152287305,1.5305581763,0.258135050433,-9.02771706133,3.24812692566
0.3,0.676030916909,1.51566881318,0.239717883,-9.11640197477,3.45330067621
0.3,0.746164355064,1.49723282506,0.214146850661,-9.22865564408,3.73725220146
0.3,0.839896635088,1.4769111671,0.180915195128,-9.35563794852,4.1125401774
0.35,0.1005,2.13854093627,0.52971902965,-5.99964466604,0.624386962785
0.35,0.102748201474,2.13732565657,0.529332789492,-6.00305605369,0.63803994243
0.35,0.108939812108,2.13386567343,0.528229176024,-6.01278978391,0.675537341426
0.35,0.122197769069,2.12592281378,0.525673248593,-6.03525473185,0.755294730434
