0.75,0.1,inf,2.9527102913,9.5223153448,0.613772663383
0.625,0.1,inf,1.64023330312,4.69216033092,0.616097275458
0.5625,0.1,inf,1.26525986574,2.27025913847,0.617273878142
0.53125,0.1,inf,1.11527521621,1.05758462789,0.617865814512
0.515625,0.1,inf,1.04754136496,0.450814122225,0.618162699142
0.5078125,0.1,inf,1.01528743597,0.147320284761,0.618311371727
0.75,0.102329299228,inf,2.95057676116,9.50677709479,0.627412371862
0.625,0.102329299228,inf,1.63903335436,4.68123758745,0.62989149981
0.5625,0.102329299228,inf,1.26432841732,2.26135699765,0.631146969186
0.53125,0.102329299228,inf,1.11445160248,1.04961959574,0.631778751
0.515625,0.102329299228,inf,1.04676655462,0.443299119777,0.632095662769
0.5078125,0.102329299228,inf,1.01453588953,0.140025626359,0.632254375004
0.75,0.104712854805,inf,2.94835131832,9.49058140923,0.641326856075
0.625,0.104712854805,inf,1.63778100789,4.66984641332,0.643970247334
0.5625,0.104712854805,inf,1.26335605643,2.25207083645,0.645309629909
0.53125,0.104712854805,inf,1.11359168926,1.041309796,0.645983825459
0.515625,0.104712854805,inf,1.04595753708,0.435458270696,0.646322059718
0.5078125,0.104712854805,inf,1.01375113592,0.132414417572,0.646491462282
0.75,0.107151930524,inf,2.94603034135,9.47370348642,0.655519894661
0.625,0.107151930524,inf,1.63647419647,4.65796911237,0.65833784998
0.5625,0.107151930524,inf,1.26234110625,2.24238556348,0.659766489286
0.53125,0.107151930524,inf,1.11269398304,1.032641626,0.660485819576
0.515625,0.107151930524,inf,1.04511290194,0.427278691166,0.660846749379
0.5078125,0.107151930524,inf,1.01293180417,0.124474125142,0.661027532095
0.75,0.109647819614,inf,2.94361009202,9.45611783087,0.669995212818
0.625,0.109647819614,inf,1.6351107311,4.64558700341,0.672998614142
0.5625,0.109647819614,inf,1.26128183896,2.23228569235,0.674522163626
0.53125,0.109647819614,inf,1.11175695083,1.02360118441,0.675289510957
0.515625,0.109647819614,inf,1.04423120652,0.418747262939,0.675674591968
0.5078125,0.109647819614,inf,1.01207649157,0.116191984881,0.675867486089
0.75,0.11220184543,inf,2.94108678473,9.43779874771,0.68475647139
0.625,0.11220184543,inf,1.63368836075,4.63268096007,0.687956812261
0.5625,0.11220184543,inf,1.26017649919,2.22175556871,0.689581251938
0.53125,0.11220184543,inf,1.11077900644,1.0141741462,0.690399667134
0.515625,0.11220184543,inf,1.04331094009,0.409850295187,0.690810439866
0.5078125,0.11220184543,inf,1.01118372659,0.107554649366,0.69101621957
0.75,0.11481536215,inf,2.93845658113,9.41872030566,0.699807262849
0.625,0.11481536215,inf,1.63220480177,4.6192316795,0.70321667585
0.5625,0.11481536215,inf,1.25902323683,2.21077874765,0.704948328013
0.53125,0.11481536215,inf,1.10975849831,1.00434565446,0.705821038413
0.515625,0.11481536215,inf,1.04235054172,0.40057370419,0.706259133414
0.5078125,0.11481536215,inf,1.0102519926,0.0985484247629,0.706478618446
0.75,0.117489755494,inf,2.93571537989,9.39885490381,0.715151115621
0.625,0.117489755494,inf,1.63065767101,4.60521909947,0.718782391726
0.5625,0.117489755494,inf,1.25782014948,2.1993384017,0.720627934965
0.53125,0.117489755494,inf,1.10869373639,0.99410058544,0.721558353951
0.515625,0.117489755494,inf,1.04134842058,0.390903216358,0.722025497348
0.5078125,0.117489755494,inf,1.00927974087,0.0891594037996,0.722259555292
0.75,0.120226443462,inf,2.93285902795,9.37817475258,0.730791472308
0.625,0.120226443462,inf,1.62904449889,4.5906225287,0.73465809352
0.5625,0.120226443462,inf,1.25656530983,2.18741758625,0.736624579958
0.53125,0.120226443462,inf,1.10758297428,0.98342338615,0.737616314952
0.515625,0.120226443462,inf,1.04030291016,0.380823935734,0.738114330696
0.5078125,0.120226443462,inf,1.00826534832,0.0793730660415,0.738363878822
0.75,0.123026877081,inf,2.92988342555,9.35665260157,0.746731676848
0.625,0.123026877081,inf,1.62736278919,4.57542118411,0.750847853046
0.5625,0.123026877081,inf,1.25525668813,2.17499852292,0.75294272588
0.53125,0.123026877081,inf,1.10642439571,0.972297955161,0.753999586706
0.515625,0.123026877081,inf,1.03921229406,0.370320601724,0.754530402429
0.5078125,0.123026877081,inf,1.00720714717,0.0691745730166,0.754796410554
0.75,0.125892541179,inf,2.92678412443,9.33425898851,0.76297499673
0.625,0.125892541179,inf,1.62560994924,4.55959358655,0.767355676996
0.5625,0.125892541179,inf,1.25389220371,2.16206309442,0.769586785076
0.53125,0.125892541179,inf,1.10521615208,0.960708010636,0.770712794616
0.515625,0.125892541179,inf,1.03807482695,0.359377799162,0.771278447325
0.5078125,0.125892541179,inf,1.00610343478,0.0585488718144,0.771561939955
0.75,0.128824955169,inf,2.92355662957,9.31096434597,0.779524590724
0.625,0.128824955169,inf,1.62378328989,4.54311757718,0.784185498093
0.5625,0.128824955169,inf,1.25246975078,2.1485930952,0.786561113598
0.53125,0.128824955169,inf,1.10395632611,0.948636753888,0.787760515828
0.515625,0.128824955169,inf,1.03688867954,0.347979440799,0.788363154567
0.5078125,0.128824955169,inf,1.00495243038,0.0474802889965,0.788665213274
0.75,0.131825673856,inf,2.92019656378,9.28674013629,0.796383489658
0.625,0.131825673856,inf,1.62188011201,4.52597109104,0.801341164697
0.5625,0.131825673856,inf,1.25098711591,2.13456947375,0.803870002611
0.53125,0.131825673856,inf,1.10264293206,0.936066883603,0.805147271483
0.515625,0.131825673856,inf,1.0356519787,0.336109162771,0.805789163903
0.5078125,0.131825673856,inf,1.00375231341,0.0359529096628,0.806110930338
0.75,0.134896288259,inf,2.91669914999,9.26155531996,0.813554634966
0.625,0.134896288259,inf,1.61989760095,4.50813124261,0.818826439671
0.5625,0.134896288259,inf,1.24944204151,2.11997293896,0.821517671554
0.53125,0.134896288259,inf,1.10127396827,0.922981107473,0.82287752316
0.515625,0.134896288259,inf,1.03436281616,0.3237504195,0.823561060136
