0.01,0.500041113936,0.0628213613387
0.0102329299228,0.500043051111,0.0642841531075
0.0104712854805,0.500045079538,0.065780981531
0.0107151930524,0.500047203512,0.067312636843
0.0109647819614,0.500049427533,0.0688799275
0.011220184543,0.500051756309,0.0704836805923
0.011481536215,0.500054194773,0.0721247422643
0.0117489755494,0.500056748087,0.0738039781431
0.0120226443462,0.500059421657,0.0755222737762
0.0123026877081,0.500062221144,0.077280535078
0.0125892541179,0.500065152473,0.0790796887862
0.0128824955169,0.500068221849,0.0809206829265
0.0131825673856,0.500071435769,0.0828044872875
0.0134896288259,0.500074801035,0.0847320939047
0.013803842646,0.500078324769,0.0867045175543
0.0141253754462,0.500082014427,0.0887227962577
0.0144543977075,0.500085877798,0.0907879917976
0.0147910838817,0.500089923062,0.0929011902323
0.0151356124844,0.500094158779,0.0950635024378
0.0154881661891,0.500098593904,0.0972760646489
0.0158489319246,0.500103237816,0.0995400390137
0.0162181009736,0.500108100332,0.101856614157
0.0165958690744,0.500113191731,0.104227005755
0.0169824365246,0.500118522774,0.106652457121
0.0173780082875,0.500124104727,0.109134239801
0.0177827941004,0.500129949386,0.111673654178
0.0181970085861,0.5001360691,0.11427203009
0.0186208713666,0.50014247677,0.116930727463
0.0190546071796,0.5001491859,0.119651136949
0.0194984459976,0.500156210687,0.122434680546
0.0199526231497,0.500163565952,0.125282812288
0.0204173794467,0.50017126722,0.128197018903
0.0208929613085,0.500179330735,0.131178820488
0.021379620895,0.500187773506,0.134229771202
0.0218776162395,0.500196613337,0.137351459963
0.0223872113857,0.500205868868,0.140545511151
0.0229086765277,0.500215559552,0.143813585351
0.0234422881532,0.500225705772,0.147157380064
0.0239883291902,0.500236328945,0.150578630398
0.0245470891569,0.500247451432,0.154079109872
0.0251188643151,0.500259096639,0.157660631146
0.0257039578277,0.500271289064,0.161325046777
0.026302679919,0.500284054352,0.165074249992
0.0269153480393,0.500297419343,0.168910175452
0.0275422870334,0.500311412018,0.172834800081
0.0281838293126,0.500326061761,0.176850143793
0.0288403150313,0.500341399371,0.180958270253
0.0295120922667,0.500357457026,0.185161287742
0.030199517204,0.500374268397,0.189461349917
0.0309029543251,0.500391868724,0.193860656617
0.0316227766017,0.50041029489,0.198361454651
0.032359365693,0.500429585347,0.202966038658
0.0331131121483,0.500449780414,0.207676751856
0.0338844156139,0.500470922393,0.212495986752
0.0346736850453,0.500493055449,0.217426186051
0.0354813389234,0.500516225794,0.222469843399
0.036307805477,0.500540481782,0.227629504151
0.0371535229097,0.500565873956,0.232907766152
0.0380189396321,0.500592454941,0.238307280651
0.0389045144994,0.500620280239,0.243830752646
0.0398107170553,0.500649407694,0.249480941938
0.0407380277804,0.500679897813,0.255260663738
0.041686938347,0.500711813894,0.261172789353
0.0426579518802,0.500745221999,0.267220246898
0.043651583224,0.500780191078,0.273406022044
0.0446683592151,0.500816793644,0.279733158224
0.0457088189615,0.500855105307,0.286204757563
0.0467735141287,0.500895205139,0.292823981301
0.0478630092323,0.500937175817,0.299594050278
0.0489778819368,0.500981103185,0.306518245751
0.0501187233627,0.501027077815,0.313599909071
0.0512861383991,0.501075194028,0.320842442549
0.052480746025,0.501125550422,0.328249309626
0.053703179637,0.501178250004,0.335824035079
0.0549540873858,0.501233399781,0.343570205657
0.056234132519,0.501291112498,0.351491469194
0.0575439937337,0.501351505548,0.35959153535
0.0588843655356,0.501414701613,0.367874175308
0.0602559586074,0.501480828371,0.376343221843
0.0616595001861,0.501550019301,0.385002568978
0.063095734448,0.501622414184,0.393856171165
0.0645654229035,0.50169815876,0.402908043268
0.0660693448008,0.501777404908,0.412162259917
0.0676082975392,0.501860310684,0.421622955169
0.0691830970919,0.501947042003,0.431294320579
0.0707945784384,0.502037771618,0.441180605016
0.0724435960075,0.502132679403,0.45128611343
0.0741310241301,0.502231952509,0.461615205935
0.0758577575029,0.502335787176,0.472172295153
0.0776247116629,0.502444387673,0.482961845443
0.0794328234724,0.502557965969,0.493988371314
0.0812830516164,0.502676743528,0.505256435036
0.0831763771103,0.502800951575,0.516770643923
0.0851138038202,0.50293083063,0.528535648494
0.0870963589956,0.503066629671,0.540556140743
0.0891250938134,0.503208610019,0.552836849126
0.0912010839356,0.503357043176,0.565382536844
0.0933254300797,0.503512209738,0.578197999152
0.0954992586021,0.503674403505,0.591288058449
0.0977237220956,0.503843929998,0.604657560691
0.1,0.504021105145,0.61831137237
0.102329299228,0.504206258044,0.632254375588
0.104712854805,0.504399731647,0.646491462631
0.107151930524,0.504601880018,0.661027532799
0.109647819614,0.504813071311,0.675867486727
0.11220184543,0.505033689094,0.691016219882
0.11481536215,0.505264128196,0.706478619212
0.117489755494,0.505504799687,0.722259555967
0.120226443462,0.505756130821,0.738363878975
0.123026877081,0.506018559448,0.754796411385
0.125892541179,0.506292543598,0.771561940621
0.128824955169,0.506578556043,0.788665213506
0.131825673856,0.506877081792,0.806110931233
0.134896288259,0.507188627805,0.823903738538
0.13803842646,0.50751371375,0.842048219984
0.141253754462,0.507852893958,0.860548892298
0.144543977075,0.50820685488,0.879410194936
0.147910838817,0.508576036852,0.898636487405
0.151356124844,0.508961034023,0.918232037092
0.154881661891,0.509362453253,0.938201015747
0.158489319246,0.509780918064,0.958547492195
0.162181009736,0.510217074382,0.979275423425
0.165958690744,0.510671577436,1.00038865186
0.169824365246,0.51114510935,1.02189089499
0.173780082875,0.511638359457,1.04378574369
0.177827941004,0.512152042954,1.06607665342
0.181970085861,0.512686884482,1.08876694204
0.186208713666,0.513243629898,1.11185978389
0.190546071796,0.513823037353,1.13535820709
0.194984459976,0.514425882923,1.1592650904
0.199526231497,0.515052954669,1.18358316111
0.204173794467,0.515705123694,1.20629516909
0.208929613085,0.516383648905,1.23132537038
0.21379620895,0.517088916804,1.25676809832
0.218776162395,0.517821769141,1.28262525494
0.223872113857,0.51858306527,1.30889859539
0.229086765277,0.519373668735,1.33558972915
0.234422881532,0.520194454157,1.36270012867
